newest_id	lat_lng	typename	typename1	name	gps	pure_distance	cityname
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;三星级宾馆	德业丰精品酒店	113.902775,22.576795	2.5015847568847764	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	雅丰园商务酒店(深圳西乡港隆城店)	113.879760,22.584840	2.452087273564052	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;五星级宾馆|餐饮服务;餐饮相关场所;餐饮相关	恒丰海悦国际酒店	113.882041,22.580548	2.625869868498712	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	爱丽丝精品酒店(深圳宝安裕安店)	113.90708,22.577365	2.5635005553016668	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	携家曼庭酒店(深圳宝安西乡店)	113.873468,22.594223	2.588923553516961	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	OYO朗廷酒店(宝兴花园店)	113.877872,22.587145	2.4596618813995614	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;四星级宾馆	瑞廷宝比伦酒店	113.885926,22.578394	2.600693502447322	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳宝安昌盛宾馆	113.909973,22.580070	2.4216950114689517	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;三星级宾馆	海角七号精品酒店	113.874344,22.592531	2.546770979067184	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	格良东方酒店(深圳洪浪北地铁站店)	113.906763,22.577257	2.5631832780690935	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳怡香宾馆	113.887462,22.580217	2.348029437027098	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	雅佳精品酒店	113.877019,22.588226	2.4746193584729266	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳尊享明珠酒店	113.898240,22.575402	2.6096865216830247	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	龙腾宾馆	113.906221,22.579350	2.3266267864860177	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳旺林酒店	113.875325,22.589637	2.56177009857863	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	裕安宾馆(深圳洪浪北地铁站店)	113.907470,22.577520	2.5622641026601487	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	TOWO上品酒店(深圳机场旗舰店)	113.871574,22.602187	2.7528872972397114	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳安答酒店	113.895378,22.574693	2.7029404488406117	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	华季酒店	113.886674,22.576834	2.7191219892373315	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	瑞廷精品酒店(深圳宝安万达广场店)	113.884974,22.576706	2.8116641588129307	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	创兴达酒店	113.918487,22.582739	2.7595524020443456	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳前海假日酒店	113.920476,22.583756	2.8498088949333864	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	昇悦非凡酒店(深圳宝安西乡大道店)	113.876614,22.583431	2.802072438252666	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳时代商务宾馆	113.873817,22.592995	2.585213018243788	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳艾斯威克精品酒店	113.886268,22.578036	2.6189414679571277	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳兰朵酒店	113.900225,22.573126	2.8698577918690664	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳创兴宾馆	113.916225,22.579905	2.8145403657309243	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳创业宾馆	113.915591,22.579351	2.818857586576952	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店	深圳悦来旅店	113.921111,22.584064	2.8830707788924346	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳悦来宾馆(创业店)	113.921529,22.584435	2.895378599955326	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳壹宿酒店(宝安中心西乡大道店)	113.876596,22.583508	2.798308220574278	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	曦城酒店公寓1号公寓	113.900905,22.596267	0.41394494412684024	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	红玫宾馆	113.887308,22.599563	1.1138749201438667	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳欧莱华商务酒店	113.885209,22.591932	1.5395123289187527	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	招商华侨城曦城山顶道酒店公寓	113.908425,22.592088	1.3049184916471117	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店|商务住宅;商务住宅相关;商务住宅相关	深圳榕家行政公寓	113.884896,22.591589	1.5865809149664603	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	凯里亚德酒店(深圳宝安中心宝体店)	113.892017,22.581941	1.987300877531718	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	名典商旅酒店	113.884802,22.587088	1.8991305362905242	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;四星级宾馆|餐饮服务;餐饮相关场所;餐饮相关	深圳宝立方国际酒店	113.891775,22.580621	2.133971586767423	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	来休公寓(凤凰岗店)	113.881881,22.599067	1.6699820684564795	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	深圳富盈门新天地普通公寓	113.889740,22.586082	1.6670724146856022	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	ANTHEA HOTEL	113.882927,22.592280	1.729077300977185	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	嘉禧国际酒店	113.880029,22.593411	1.959545150825078	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	千千树杜鹃公寓(流塘店)	113.888884,22.584722	1.8414979463902188	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳蓝调风格酒店	113.875124,22.597263	2.3722611810192937	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店|餐饮服务;餐饮相关场所;餐饮相关	帝文娜	113.900807,22.579461	2.177745268345808	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	新缘公寓酒店	113.890230,22.582105	2.0360959666499823	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	同心公寓	113.900092,22.581153	1.9831763968250398	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	城市便捷酒店(深圳宝安西乡港隆城店)	113.884718,22.578738	2.6302993324961084	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	万丰商务公寓	113.897504,22.579863	2.1166096401845973	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	久佳意商务酒店(深圳洪浪北地铁站店)	113.906921,22.578494	2.4411314580546373	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳朗逸雅居	113.890779,22.580601	2.169566222798199	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	REZEN SELECT	113.900823,22.579473	2.176636468662763	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳丽源商务酒店	113.881093,22.582949	2.4925964954552575	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	深圳又又小仙女公寓(西乡大道分店)	113.879373,22.588989	2.2221468422881374	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	恋家酒店(洪浪北地铁站店)	113.908508,22.579413	2.4145284844500727	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	上诚公寓	113.905007,22.579549	2.2639744667540116	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	汇景酒店公寓(深圳流塘店)	113.889403,22.577975	2.4916304816985897	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	友缘青年公寓	113.887258,22.581470	2.236666388982901	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所	尚寓	113.90608,22.578728	2.386058347273986	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	城市之家酒店(君胜百货店)	113.880318,22.582232	2.6050910770622018	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;三星级宾馆|公司企业;公司;公司	深圳市新铭都宾馆有限公司	113.887354,22.579573	2.4163962092144717	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	龙基康庭V10汽车文化主题酒店(新安五路)	113.887772,22.575643	2.7936507964042105	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店|商务住宅;商务住宅相关;商务住宅相关	庭苑公寓	113.906398,22.578541	2.4168408511009316	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	贝壳酒店(灵芝地铁站店)	113.900265,22.576668	2.479276786003216	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	金寓	113.886197,22.580413	2.392837752538442	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	定军山有戏电影酒店大堂	113.875751,22.592017	2.425680137658089	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	朗廷酒店(宝民二路店)	113.877865,22.587010	2.468260192317075	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	永华壹号公寓(光华店)	113.885850,22.579833	2.466279126635048	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	雅佳精品酒店(深圳臣田村)	113.876975,22.588287	2.47535239553099	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	窝趣公寓(玖寓上合店)	113.905618,22.577207	2.530056385314433	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	东方明珠酒店(前进一路)	113.898280,22.575443	2.605168713695677	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	飞达荣宾馆	113.875443,22.589401	2.5613725664981573	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	爱回家公寓	113.888618,22.576412	2.6822006859342675	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	食品/茶酒店(港隆城店)	113.880579,22.582482	2.5665334701276636	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	华盛精品公寓	113.901698,22.575915	2.5791981793661427	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	黑马电竞酒店	113.886056,22.576444	2.785833634847135	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	荣信客公寓	113.917952,22.581728	2.7933351966571616	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	宜家公寓(上合分店)	113.901544,22.575301	2.6443607718229263	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	途窝上品酒店	113.871643,22.602147	2.7452813440031134	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;经济型连锁酒店	灵芝中洲中央公寓	113.905217,22.573204	2.944871121064346	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	文雅公寓	113.900195,22.573739	2.801936584434377	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	昇悦酒店(西乡店)	113.876140,22.583603	2.8292037537571506	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	青年公寓	113.901312,22.573360	2.8546955558248635	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;宾馆酒店	和顺公寓(西乡店)	113.885035,22.575353	2.9410425688604134	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;三星级宾馆	维也纳酒店(深圳宝安前进路店)(暂停营业)	113.881035,22.592831	1.8838299230679574	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	酒店	住宿服务;宾馆酒店;三星级宾馆	维也纳酒店深圳宝安前进路店大堂(暂停营业)	113.880988,22.592782	1.8902979934195268	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	阳光花中海九号公馆幼儿园	113.89461,22.601803	0.47849891207121464	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	新安中学	113.893203,22.601186	0.5622662743933642	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	EASTIE 伊思迪幼儿园	113.902508,22.595748	0.5749230080172134	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	宝安区机关第二幼儿园曦城分园	113.903224,22.594409	0.7280774454666418	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	BCIS	113.903640,22.594488	0.7536909337687374	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	曦城协同学校	113.904067,22.594176	0.809491921533859	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	启明星幼儿园(铁岗路)	113.888122,22.598795	1.0284080747410909	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	深圳市宝安幼教集团第五幼儿园	113.893105,22.589286	1.1898230845619329	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	深圳市宝安区机关第二幼儿园	113.892801,22.589272	1.20508716364854	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;小学	陆兴小学	113.893852,22.588648	1.2242630931050755	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	布星幼儿园	113.894216,22.588359	1.241582025495598	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	铁岗幼儿园	113.885157,22.600232	1.340421171893907	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	新城幼儿园(丽景城分园)	113.889767,22.589170	1.383956818318946	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	建安新村幼儿园(天骄分园)	113.889852,22.588733	1.4169518885973749	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	真爱幼幼全日制早教(西乡店)(真爱幼幼宝安西乡店)	113.885531,22.592147	1.4989102108376167	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	御龙居幼儿园	113.886192,22.591131	1.502663431541514	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;小学	凤岗小学	113.882619,22.598387	1.5953646101201397	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	雍和园幼儿园	113.887381,22.587990	1.642477954522416	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	香缤山幼儿园	113.882047,22.596771	1.6707005875247734	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	富通幼儿园	113.888825,22.586430	1.685725752651704	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;小学	天骄小学	113.893167,22.583945	1.7398977029627063	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	帝梵蒙特梭利幼儿园(雍和分园)	113.885965,22.587611	1.7732373489839357	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	凤凰岗社区流动妇女学校	113.880681,22.595644	1.8307425209513268	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	金庄幼儿园	113.885767,22.585953	1.9212596328181573	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	新华实验学校	113.897484,22.581567	1.9280740247769736	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	金贝乐幼儿园	113.878969,22.597917	1.9728105277864398	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	凤凰岗幼儿园	113.879177,22.595258	1.9908581268330658	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	上合幼儿园	113.901609,22.581342	1.9845353370433014	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	深圳市宝安区龙山学校	113.878552,22.598898	2.0122595449145004	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	宝安锦云幼儿园	113.887529,22.583516	2.028412465048769	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	深圳市宝安区宝龙幼儿园	113.905928,22.581417	2.1027988806250493	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;小学	上合小学	113.898561,22.579866	2.1158048450730735	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	深圳市宝龙学校-致善楼	113.907988,22.582121	2.12361268611991	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	金晖幼儿园	113.884246,22.584672	2.131229356829841	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	宝龙学校	113.906262,22.581133	2.14506850146132	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;小学	流塘小学	113.887584,22.581978	2.1711867150214434	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	残联特殊教育学校	113.911514,22.583768	2.1747615056581195	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	金碧实验学校	113.880392,22.588105	2.1842304805899797	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	宝安幼教集团第十二幼儿园（兴华幼儿园上合分园）	113.903276,22.579808	2.1869364980218564	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	流塘阳光幼儿园	113.888085,22.581182	2.2236280018081303	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	宝安中学(集团)实验学校(建设中)	113.91526,22.585323	2.321373738714235	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	臣田幼儿园	113.876978,22.589769	2.400975541029521	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	格林幼儿园(黄金台商业街)	113.892565,22.577987	2.392638924090305	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	宝兴幼儿园	113.878305,22.587385	2.4078214066848584	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	凤田幼儿园	113.874697,22.596904	2.419464622471894	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	尚川幼儿园	113.899438,22.57721	2.4132410362370122	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	振华学校	113.90004,22.576972	2.443771393544921	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	德智幼儿园	113.897129,22.576893	2.446679479731248	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;成人教育	宝安区政法干部培训基地	113.922070,22.597518	2.467645389385321	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	春田幼儿园	113.875328,22.591158	2.498288550641506	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	永联学校	113.899476,22.576528	2.4888647733052265	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;学校	永联学校科学楼	113.898773,22.576352	2.5053516163976477	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	小博士幼儿园(水口花园西五巷)	113.899941,22.576201	2.5281078049403205	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;中学	深圳市文汇学校	113.895266,22.576211	2.537126397649025	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	安琪儿幼儿园(上合路)	113.900675,22.575509	2.611040952252775	深圳市
3c2a249ea8fa11ec869c8c8caa44e774	113.8981220,22.5989680	学校	科教文化服务;学校;幼儿园	深圳市金太阳幼儿园	113.901867,22.575156	2.6648727494676985	深圳市
