id    |ods_id|ods_table_name        |city_id|newest_id                       |newest_name       |address                          |lnglat                |poi_num|dr |create_time          |update_time          |
101031|      |dws_db.dws_newest_info|320400 |0d890c5898bbae80d15ac7465d2320c5|美的金科公园天下          |西湖路与新平路交汇处（红星美凯龙旁）                   |119.9695892,31.6734276|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101032|      |dws_db.dws_newest_info|441300 |0d8a54089f894b01ff35ad152a8f9c26|顺祥花园              |惠州惠阳区迎宾路秋长街道办旁（叶挺将军故里）               |114.4385280,22.8104530|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101033|      |dws_db.dws_newest_info|510100 |0d8b7d5e84472e745586c2d5bd8c1042|阳光城未来悦            |牧华路三段南侧（警卫局旁）                          |104.0580520,30.4842330|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101034|      |dws_db.dws_newest_info|420100 |0d8dc07fc726bb0515088d71997f4e24|福星华府誉境            |姑嫂树路福星华府誉境                             |114.2552500,30.6373050|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101035|      |dws_db.dws_newest_info|110000 |0d8ed653889dd40a440e5e68df2a216c|纽约豪园              |北京市朝阳区小庄6号院                            |116.4703010,39.9157120|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101036|      |dws_db.dws_newest_info|530100 |0d969af852cfe984ec8d2013bbc9cf71|金尚俊园              |万宏路与白云路交汇处                             |102.7288620,25.0641670|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101037|      |dws_db.dws_newest_info|441900 |0d96a1f61fabdc5400a92ff0ece9c95a|保利未来城市            |稔洲村轮渡路                                 |113.6491020,22.8345960|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101038|      |dws_db.dws_newest_info|370300 |0d97968189da225f43390f25653038be|新东升佑园             |高新区万杰路与金晶大道交汇处                         |118.0724220,36.8423760|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101039|      |dws_db.dws_newest_info|440500 |0d986c30db5816cf81ee2d27a63bc689|熙海岸花园             |北山湾路38号（北山湾泳场旁）                        |116.7631454,23.3149014|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101040|      |dws_db.dws_newest_info|520100 |0d99a3f38be894fbe65b8d391a644779|施格名门              |云岩宝山北路366号（贵州日报社旁）                     |106.7194460,26.5935860|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101041|      |dws_db.dws_newest_info|500000 |0d9b373186caaa3760113f9942462ed3|伟清泊客              |松牌路87号（松牌路立交附近）                        |106.5111400,29.5894990|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101042|      |dws_db.dws_newest_info|370300 |0da4331f7fd772e64580c9250d8d6a70|鲁中颐丰花园            |中润大道与北京路东北角（千亩休闲公园附近）                  |117.9964110,36.8385850|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101043|      |dws_db.dws_newest_info|210100 |0da5a0292dac88a7facebe6f12ec722a|龙湖西府原著            |沈辽路2号                                  |123.2834670,41.7583390|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101044|      |dws_db.dws_newest_info|440100 |0da6c8e5d448b7ec79c55642a12f491a|康大龍祥滙             |黄埔中新知识城旺村地铁站旁查看地图                      |113.3501860,23.1827790|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101045|      |dws_db.dws_newest_info|340100 |0da899213151823cc70c3a4d4f0a3dbe|双河村               |瑶海-汽车站-淝光路                             |117.2953260,31.8754890|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101046|      |dws_db.dws_newest_info|440300 |0da8fe09bcf8043dbe27e9918a88da78|金色半山              |清溪东莞市清溪镇银利高尔夫旁查看地图                     |113.8377000,22.5938640|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101047|      |dws_db.dws_newest_info|410100 |0dacd0634371818115346e2101beca33|建业LAVIE半英里        |熊儿河路盛和街交叉口南100米                        |113.7633370,34.7780470|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101048|      |dws_db.dws_newest_info|430100 |0db06e9bd50ff6fd05c5f74f5c358043|慢步江湾              |湘江中路南郊公园以北500米（火车头公园旁）                 |112.9651910,28.1409360|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101049|      |dws_db.dws_newest_info|320200 |0db1ba53a4f16baf7ea07b0152221e9e|荣宏富家              |东港大道与东廊路交界处                            |120.5198320,31.6453610|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101050|      |dws_db.dws_newest_info|350100 |0db207bd3a8ee52fa9b765b522a51678|泰禾-红悦             |乌龙江南大道99号                              |119.2363780,25.9863210|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101051|      |dws_db.dws_newest_info|500000 |0db32f8928229eafb66c9e29b9c82df5|渝兴嘉悦山水            |礼嘉礼仁街575号（轨道6号线金山寺旁）                   |106.4885990,29.6890560|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101052|      |dws_db.dws_newest_info|430100 |0db414e9eaf8fbd59dce945698762f05|港湘铂玥府             |金星北路四段89号（罐子岭公交站北侧）                    |112.9138700,28.2994820|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101053|      |dws_db.dws_newest_info|500000 |0db42bdc027a41e41d3634a06c652474|丽都锦里              |渝南大道45号（轨道3号线九公里站旁）                    |106.5629600,29.4660170|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101054|      |dws_db.dws_newest_info|320500 |0db46d602e553ee066410fa067f75eab|中梁天颂              |苏州市吴中区浦庄大道与锦福路交汇处                      |120.5059900,31.1626190|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101055|      |dws_db.dws_newest_info|220100 |0db692e09f5b5703ce99d17a04831985|国信中央新城            |南关区金宇大路与新明街交会                          |125.3149520,43.7964750|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101056|      |dws_db.dws_newest_info|370100 |0dbcba386a87cb437e4f709d68d15a22|唐冶院士谷             |历城唐冶西路与世纪大道交汇处路西查看地图                   |117.2187050,36.6923030|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101057|      |dws_db.dws_newest_info|510100 |0dbd4e5bd97362274ff17eba50bd20f6|科大广场              |青羊东街8号                                 |104.0449040,30.6718340|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101058|      |dws_db.dws_newest_info|110000 |0dbe802e2e92994b2e8c6eeb6e311dbb|大苑-海淀府            |西四环外2000米，田村路北大苑·海淀府                   |116.2988730,39.8906530|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101059|      |dws_db.dws_newest_info|370100 |0dc52fc2f2d105100fb8410641b30106|天业翠苑              |白马山南路17号                               |116.9505730,36.6248940|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101060|      |dws_db.dws_newest_info|510100 |0dc9ea7bd68860ecd3eb9563b7124ced|金科集美学府商铺          |成都市双流区东升街道藏卫路北一段123号                   |103.9328440,30.5790360|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101061|      |dws_db.dws_newest_info|370200 |0dca08261cf6b3a70d81fba5a19484c6|青岛中海玫瑰庭院          |清溪路88号                                 |120.5067580,36.1926520|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101062|      |dws_db.dws_newest_info|430100 |0dcaffb2cd9c9f6c47c234e74d049f57|宽寓大厦              |芙蓉万家丽路新世纪家园                            |113.0315620,28.1864110|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101063|      |dws_db.dws_newest_info|410100 |0dcbec4f5ad869838e364ca4ed920a25|美景美境              |国基路渠东路交汇处东北角,                          |113.6671000,34.8206630|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101064|      |dws_db.dws_newest_info|120000 |0dd06c590ba78ae4e7a9651d03c1e548|保利溪湖林语            |天和道保利溪湖林语                              |117.1237030,39.3235620|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101065|      |dws_db.dws_newest_info|500000 |0dd1f5fc88312b899297501b687ccaa0|千叶公园时代            |九龙坡二郎科技大道88号                           |106.4653520,29.5041230|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101066|      |dws_db.dws_newest_info|330100 |0dd1f90816bb65a412d85c943cba3dd0|缤虹星城              |婺城宾虹西路和330国道交叉口查看地图                    |119.2535740,29.3109410|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101067|      |dws_db.dws_newest_info|340100 |0dd6b362acfdb1a641ef35375e0bfb25|招商东望府             |包河区哈尔滨路与天津路交叉口                         |117.3566445,31.8079614|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101068|      |dws_db.dws_newest_info|500000 |0dda5c32934182e691b0686d4221df5a|富都广场              |回兴街道兴科大道499号（永辉超市对面）                   |106.5985610,29.6851670|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101069|      |dws_db.dws_newest_info|610400 |0ddbd61487ccc137c15d13528652332a|乾唐臻品              |乾姜路与西兰路交汇处东北角                          |108.2640670,34.5224390|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101070|      |dws_db.dws_newest_info|370600 |0ddee9eb6f8931c8bafce2310e610478|晓龙明珠              |新市政府西300米                              |120.8454730,37.3338290|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101071|      |dws_db.dws_newest_info|310000 |0de041bae0b077731a3e7278f2e9263a|佘山月湖山庄            |林荫新路255弄                               |121.2252620,31.1014480|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101072|      |dws_db.dws_newest_info|370300 |0de0435fc464febe2fdbaeb393ca941d|珑悦                |柳泉路与中润大道交汇处东100米路北                     |118.0646020,36.8475140|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101073|      |dws_db.dws_newest_info|441300 |0de281138cbafa533439d77396c14471|泰宇城市中央            |惠州江北金龙大道与乌石二路交汇处（金泽物流园对面）              |114.4265960,23.1409420|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101074|      |dws_db.dws_newest_info|610100 |0de6226bc76fdddcff2e7756176e3ae4|翔园                |二环南路东段80号                              |108.9870990,34.2382840|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101075|      |dws_db.dws_newest_info|440600 |0de8450f9886ae1bc48d59423515d003|美的桂畔君兰            |李家沙水道美的桂畔君兰                            |113.2559570,22.8587660|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101076|      |dws_db.dws_newest_info|500000 |0de8c560810e59306120fe605cfe7766|紫荆商业广场            |江北黄泥塝紫荆路（洋河体育场对面）                      |106.5338800,29.5891180|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101077|      |dws_db.dws_newest_info|441900 |0deb8081de2f16d7afba551642b7a026|天麟天瑞              |东莞市大朗镇富民中路与长富中路交汇处                     |113.9241540,22.9385920|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101078|      |dws_db.dws_newest_info|500000 |0dece5367a3c81b7816c8a0291f9bd71|朵力名都              |马王乡车站前行100米                            |106.4860530,29.4944070|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101079|      |dws_db.dws_newest_info|441900 |0dee57397b9a306a5b96303fdf754e0c|正中峰璟湾             |德政中路与107国道交汇处                          |113.8245590,22.8160550|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101080|      |dws_db.dws_newest_info|330600 |0def2384e8f71b56ed2dc669de60d991|上书房               |柯桥区笛杨路1628号                            |120.4885800,30.0807770|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101081|      |dws_db.dws_newest_info|310000 |0df0172303855fe3f3fdc87047faed8b|竞衡古北88大厦          |上海市长宁区荣华东道88号409室                      |121.3972900,31.1962690|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101082|      |dws_db.dws_newest_info|610400 |0df1296a125e9c9ba031765f0ff2ade4|山水华城              |三原县中国原点新城紧西邻高太路以北                      |108.9666190,34.4553910|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101083|      |dws_db.dws_newest_info|330400 |0df293d9807017fbfd6877153824006a|五芳斋芳华苑            |东至秀州大道，南至兴耀商务广场，西至清涟路，北至成秀路            |120.6919120,30.7864470|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101084|      |dws_db.dws_newest_info|410100 |0df43b9c098c2a9335761c40da069176|翡丽公馆              |经七路红旗路向北100米路西                         |113.6722560,34.7768230|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101085|      |dws_db.dws_newest_info|370200 |0df587401c67544d124db537bcfba0f7|绿城蘭园              |铜川路228号                                |120.4531370,36.1682040|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101086|      |dws_db.dws_newest_info|120000 |0df5f720193a693492fe789a8c8c59f5|光合院               |团泊新城光合谷旅游度假区内光合院邻里中心                   |117.1730100,38.8955760|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101087|      |dws_db.dws_newest_info|370200 |0df60cfa2130d8b4b0794d2ca2ddf3ee|卓越维港              |漓江西路卓越维港                               |120.1939080,35.9458090|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101088|      |dws_db.dws_newest_info|320500 |0df7d9412a7af15dd82ba0a37bd39f34|滨河四季云庭            |苏州市高新区滨河路东横山路北                         |120.5769250,31.2797120|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101089|      |dws_db.dws_newest_info|440300 |0dfa4d808720a87ccf5b281eaa3d9825|锦顺名居              |龙华区水围片区华宁路与塘坑路交叉口东北侧                   |114.0028630,22.6888580|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101090|      |dws_db.dws_newest_info|130200 |0dfb7ffa4cee402b6ee21651a943bba7|兰庭一号院             |唐林南路与群英道交叉口东行100米（十八号小区市场东侧）           |118.4636720,39.7139250|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101091|      |dws_db.dws_newest_info|330500 |0dfee26a1737d39cce27bf86b2a1b163|绿城-长兴广场           |雉城镇道园路19-37号                           |119.9041090,31.0036230|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101092|      |dws_db.dws_newest_info|440600 |0e01ceb68e8c9a122e970dc8ee7f757b|三水碧善轩             |三水区西南街道康乐路62号                          |112.9074670,23.1667810|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101093|      |dws_db.dws_newest_info|330500 |0e051778b44bd7f4b250e3b8c9cbbc63|泊月湾               |南太湖旅游度假区太湖路6188号                       |120.1026300,30.9630960|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101094|      |dws_db.dws_newest_info|430100 |0e0520df38efadce7f139c371fd72b17|高力万汇城             |浏阳市道吾山路与南泥湾路交汇处                        |113.6209660,28.1752000|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101095|      |dws_db.dws_newest_info|370300 |0e05348821131b039d06a0b7024f7e24|芝柏经典              |杏园东路34号                                |118.0647960,36.7881890|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101096|      |dws_db.dws_newest_info|441300 |0e0699e1aa1ac16148f995eeede1fb23|龙源华府              |位于大亚湾西区龙海三路与龙山五路处                      |114.4552900,22.7278100|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101097|      |dws_db.dws_newest_info|370600 |0e0c3d40caff33342d3db8df5c373bf7|河畔华苑              |烟台龙口市泳汶河大桥西300米                        |120.5301150,37.4927480|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101098|      |dws_db.dws_newest_info|320100 |0e0d70bbd9e4da3f657bbc77bb5a0c6d|精锐SOHO            |仙鹤街2号                                  |118.7745320,32.0194940|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101099|      |dws_db.dws_newest_info|120000 |0e1039d5ed243a9fad46f0fd3d900a9e|秋润家园              |大沽南路和洪泽路交口                             |117.2405760,39.0858830|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101100|      |dws_db.dws_newest_info|441300 |0e11b6648af66f2b39f0bbe08fe19d31|浩盛嘉泽园             |金山大道1号                                 |114.4406590,23.0563590|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101101|      |dws_db.dws_newest_info|370200 |0e1302a245b3ab6d6f4d93a68b0d2383|海信千亩园             |大田路2997号                               |120.6349570,36.4475780|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101102|      |dws_db.dws_newest_info|130100 |0e13e86c70ef0d2533afb451d3d6790d|翰弘林溪郡             |燕赵北大街与107国道交口东行600米路南                  |114.5784440,38.1817740|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101103|      |dws_db.dws_newest_info|330600 |0e15588396a94ce53a1fa643b753ca8d|宝能藏珑              |官渡路宝能藏珑                                |120.5755422,30.0511339|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101104|      |dws_db.dws_newest_info|330200 |0e1669dbe067627361259e85a8fd6505|泛迪中心              |兴宁路与彩虹路交界处                             |121.5615630,29.8511030|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101105|      |dws_db.dws_newest_info|310000 |0e17f98b6d095061cb07eb1dda290b96|上海豪都国际花园          |沪青平公路1881号                             |121.2770950,31.1645800|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101106|      |dws_db.dws_newest_info|330100 |0e18b721426123676548c7bfafa7069e|泰禾杭州院子            |文二西路与常二路交汇处。                           |120.0342360,30.2723530|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101107|      |dws_db.dws_newest_info|120000 |0e199da9ad76a46ec217ab2f296c82b3|欧美风情小镇            |第五大街京山铁路立交桥下（825路终点站）                  |117.7304120,39.0037500|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101108|      |dws_db.dws_newest_info|220100 |0e19c527513f109d40a5e7233893d7be|龙凤翔城              |德惠市西八道街和松柏路交会处                         |125.7033510,44.5241210|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101109|      |dws_db.dws_newest_info|440600 |0e19df068b0d81bb7380e8cecee2d766|海逸卡拉公寓            |禅炭公路（松岗旧政府地段旁）                         |112.5822900,22.7799820|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101110|      |dws_db.dws_newest_info|530100 |0e1a93d2e9571702b0585167a244b1d8|乡鸭湖小区             |昆明周边宜良县匡远镇乡鸭湖大道                        |103.1626280,24.9146060|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101111|      |dws_db.dws_newest_info|500000 |0e1aff90e0a8a6740637ea6fc970a0bc|横山归原小镇            |横山镇                                    |106.6919240,29.1062160|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101112|      |dws_db.dws_newest_info|442000 |0e1d1d320e155617783f11559870341d|中庄翠庭              |中山市西区隆平路10号（彩虹酒店后面）                    |113.3328760,22.5624080|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101113|      |dws_db.dws_newest_info|441900 |0e1e0e3d8314c884eadd6e806ec70b68|北大资源御城            |华南MALL旁                                |113.7224770,23.0342200|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101114|      |dws_db.dws_newest_info|441300 |0e21bc3fa8ce761a6d093d008f00e42c|金裕星河梧桐湾           |高新区潼湖生态智慧区                             |114.2942110,22.9885310|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101115|      |dws_db.dws_newest_info|440100 |0e2274d858a33c3e5de66eee4667c95c|保利麓湖              |广清高速龙塘出口右转约6公里                         |113.2007010,23.3333090|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101116|      |dws_db.dws_newest_info|320500 |0e23bd2de69e5e7bc199d17bd13d5976|晋合水巷邻里花园          |金鸡湖路1号（金鸡湖西岸）                          |120.6825740,31.3052680|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101117|      |dws_db.dws_newest_info|330600 |0e2508455eb3a0383323a9a48705cdbd|东江银湾              |涂山路以北、平水东江以西、森海豪庭以南、门前江以东              |120.6196280,29.9894690|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101118|      |dws_db.dws_newest_info|500000 |0e25de95d345eb5bd41bf949584f8fa9|潼南华夏天宇            |潼南凉风垭（CLD）四方花园大门左侧上行30米                |105.8346810,30.1684590|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101119|      |dws_db.dws_newest_info|130100 |0e29b5d11df38f2884f385bfc3a24e17|宝晟蓝庭              |鹿泉区和平西路与石柏南大街交口西北角                     |114.3337420,38.0778380|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101120|      |dws_db.dws_newest_info|330200 |0e2b55f5565d6d86e05e2dd84d72f47c|晴园                |海曙区宋晴路399家漕关爱小区南面（晴园一期南侧）              |121.4927120,29.8783480|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101121|      |dws_db.dws_newest_info|610100 |0e2bc63a303f039448d459949cd0a584|中冶一曲江山            |重阳路与小重阳巷交汇处西南角                         |108.9939980,34.2172560|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101122|      |dws_db.dws_newest_info|330600 |0e2d5f963299f35564cdbd967882db04|城南春天              |多宝路以东、多元路以南、河西路以西、博学路以北                |120.8793680,29.9928560|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101123|      |dws_db.dws_newest_info|350200 |0e2e529106e0c8c903d38051073a92b6|翔安-正荣府            |中国・厦门・厦大旁（翔安校区）                        |118.3098600,24.6086980|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101124|      |dws_db.dws_newest_info|510100 |0e2eab6f77e055c02b318b007d292237|绿地锦天府             |通盈街88号                                 |104.1040800,30.6299880|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101125|      |dws_db.dws_newest_info|460400 |0e2edac2230132e59a99ad91fae5db89|永桥-尚城             |万宁市万城镇望海大道南侧                           |110.3984720,18.8255160|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101126|      |dws_db.dws_newest_info|441900 |0e2f1eec66584c412673cb13c2f7a4ef|招商雍景湾             |北环路招商雍景湾                               |113.9801800,23.0274250|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101127|      |dws_db.dws_newest_info|510100 |0e30b8f0a0ff9decebda61489c422ff6|碧桂园翘楚棠            |永安大道碧桂园翘楚棠                             |103.6593000,30.9733130|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101128|      |dws_db.dws_newest_info|440400 |0e337e3345b3855beb14572e229b1f2b|平沙九号              |升平大道中219号                              |113.1871230,22.0943230|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101129|      |dws_db.dws_newest_info|350100 |0e33a95b1f9cf70e125c3e28466a2225|阳光城碧桂园-愉景湾        |长乐市营前新区港南路与体育场路交接处                     |119.4701810,25.9492420|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101130|      |dws_db.dws_newest_info|610100 |0e34439dfceb95bf9e4fa4d3085825a0|中建商务广场            |明光路中建商务广场                              |108.9320720,34.3663680|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101131|      |dws_db.dws_newest_info|500000 |0e34d00035d27b4b9a4b8164599908f8|中国铁建中铁5号          |城南文长路68号（足光纸箱厂旁）                       |106.3964910,29.7993020|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101132|      |dws_db.dws_newest_info|120000 |0e3599c7959e45872e905cc4ae9a13d6|境界梅江              |友谊南路境界梅江                               |117.2005530,39.0409150|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101133|      |dws_db.dws_newest_info|210100 |0e36aa65fad9d4ffd6249cd60b4a524e|水润年华              |联合路163号（市28中学原址）                       |123.4772090,41.8249780|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101134|      |dws_db.dws_newest_info|370300 |0e37902ac5664a433da64b710759243f|颐中山水缘             |淄川山川路1号                                |117.9602690,36.6314490|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101135|      |dws_db.dws_newest_info|500000 |0e3b189dd6e6c6e3be71f55b3a300204|巴南新鸥鹏教育城商业街       |巴南巴南轻轨三号线金竹站旁                          |106.5259300,29.3743050|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101136|      |dws_db.dws_newest_info|410100 |0e410de87cadd70b0fa10f0939f02a9c|泰宏建业国际城           |大学路与南三环交汇处向南800米                       |113.6417570,34.6845870|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101137|      |dws_db.dws_newest_info|420100 |0e42214059f84a607c37887a3990100c|正荣紫阙台             |南湖大道208号                               |114.3994870,30.4796410|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101138|      |dws_db.dws_newest_info|320400 |0e47f285ee302f9f259d7dcc1ba5be53|雅居乐常州熙悦府          |红河路雅居乐嘉宏东渡·熙悦府                         |119.9781110,31.8736090|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101139|      |dws_db.dws_newest_info|460100 |0e47f2f68accc113e35a4258543fe545|锦地翰城              |海口白水塘路11号（丘海大道与椰海大道交汇处）查看地图            |110.2944570,19.9761020|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101140|      |dws_db.dws_newest_info|370600 |0e48fa7c6ca81fce8ede52cf80aa4c2d|碧桂园凤凰山庄C区         |虎山东路凤凰山庄C区                             |121.4293440,37.4832750|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101141|      |dws_db.dws_newest_info|210100 |0e4d9885a9909f93d8114dc5e0698216|首创禧悦大观            |沈阳市铁西区重工街与北二西路交汇处，铁西区政府西行200米          |123.3339620,41.8208490|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101142|      |dws_db.dws_newest_info|320100 |0e4dbffe869153f89b6763defa644ece|东渡国际青年城           |秣陵街道天元中路68号                            |118.8387800,31.9308410|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101143|      |dws_db.dws_newest_info|410100 |0e4e356bf55d56dd0648cb309237d7b8|伊顿上郡              |郑州市经济技术开发区第三大街与经南五路交汇处东南角              |113.7451270,34.7137140|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
101144|      |dws_db.dws_newest_info|530100 |0e4e36209b072e0ac26c9b2eeed1e0d3|金呈北泰花园            |盘江东路与马村立交桥交汇处                          |102.7141260,25.0769660|0      |0  |2021-09-08 13:13:52.0|2021-09-08 13:13:52.0|
