楼盘名	楼盘地址	楼盘经纬度	配套类型	配套标签	配套名称	配套经纬度	省名称	城市名称	区县名称	配套地址
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	罗马佳洲幼儿园	119.298234,26.041007	福建省	福州市	仓山区	横江路181号罗马佳洲
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州第十六中学	119.316158,26.042268	福建省	福州市	仓山区	麦园路35号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	福建交通职业技术学校	119.284000,26.064304	福建省	福州市	台江区	工业路418
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	仓山区教师进修学校万春巷校区	119.318536,26.04343	福建省	福州市	仓山区	万春巷19号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福建师范大学附属中学	119.313182,26.040726	福建省	福州市	仓山区	对湖路15号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	对湖街道社区学校	119.311198,26.040129	福建省	福州市	仓山区	对湖街道马厂街15号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学校部	119.306967,26.039467	福建省	福州市	仓山区	上三路8号华南新村
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州仓山区实验幼儿园	119.318991,26.043491	福建省	福州市	仓山区	朝阳路
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州时代中学	119.314365,26.040946	福建省	福州市	仓山区	复园路12号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州延安中学小学部	119.303662,26.079571	福建省	福州市	鼓楼区	圣庙路福涧街17号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市儿童学园	119.291624,26.075468	福建省	福州市	鼓楼区	白马北路289号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	中国人民大学(福州管理中心)	119.287538,26.071865	福建省	福州市	鼓楼区	乌山西路乌山荣域b2-01号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学留学预科学院	119.306861,26.039154	福建省	福州市	仓山区	上三路8号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州乌山小学分点	119.292438,26.076124	福建省	福州市	鼓楼区	道山路305-15号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州市仓山小学	119.318499,26.042709	福建省	福州市	仓山区	立新路25号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福建省福州延安中学	119.301986,26.079641	福建省	福州市	鼓楼区	学院前巷2号(近道山路)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州市象园小学	119.326538,26.067128	福建省	福州市	晋安区	象园村276号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	林则徐小学	119.295925,26.078182	福建省	福州市	鼓楼区	营房里直街2
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学仓山校区双安楼	119.314384,26.040455	福建省	福州市	仓山区	程埔路172号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福建省福州格致中学	119.307791,26.079973	福建省	福州市	鼓楼区	法海路41号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	耶鲁南台幼儿园	119.303696,26.038760	福建省	福州市	仓山区	上渡路33号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市直机关幼儿园(装修中)	119.323737,26.072099	福建省	福州市	晋安区	王庄街50号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	宝宝乐幼儿园(进步路)(暂停营业)	119.31645,26.041114	福建省	福州市	仓山区	进步路1号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	陆庄幼儿园	119.298332,26.079305	福建省	福州市	鼓楼区	道山路澳门新村3号楼
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福建师范大学实验幼儿园	119.310786,26.039095	福建省	福州市	仓山区	上三路27号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	小冰星幼儿园	119.327759,26.065770	福建省	福州市	晋安区	国货东路146号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	阳光国际幼儿园	119.311675,26.079958	福建省	福州市	鼓楼区	火巷里2号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	台江区教师进修学校附属第一幼儿园	119.281768,26.061748	福建省	福州市	台江区	祥板支路86号锦祥佳园(宁化派出所旁)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	中共国网福建省电力有限公司党校	119.316468,26.040545	福建省	福州市	仓山区	公园西路19号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市艺术幼儿园	119.328685,26.064523	福建省	福州市	晋安区	文博路6号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	朝阳小学	119.325138,26.047155	福建省	福州市	仓山区	新民街55号(近朝阳路)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市蓓蕾幼儿园	119.307366,26.081020	福建省	福州市	鼓楼区	鳌峰坊46号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州教育学院附属第二小学	119.307973,26.081026	福建省	福州市	鼓楼区	鳌峰坊42
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	福建省信息技术学校	119.304072,26.037676	福建省	福州市	仓山区	岭后路46号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学考务室	119.309216,26.037866	福建省	福州市	仓山区	上三路107号福建师范大学校内附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州市小柳小学	119.289379,26.075949	福建省	福州市	鼓楼区	南街街道洪山镇柳河路16号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市晋安区第二实验幼儿园	119.314853,26.079629	福建省	福州市	鼓楼区	建华横巷11号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州教育学院附中	119.283989,26.070041	福建省	福州市	鼓楼区	乌山西路123号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州融侨外滩幼儿园	119.288970,26.043096	福建省	福州市	仓山区	通江路141号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	闽江师范高等专科学校(光禄坊校区)	119.292123,26.077904	福建省	福州市	鼓楼区	光禄坊103号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市实验幼儿园	119.322807,26.074861	福建省	福州市	晋安区	晋安南路23号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	福州市晋安区老年大学(暂停营业)	119.314844,26.079825	福建省	福州市	鼓楼区	福新路建华横巷11号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	小金星幼儿园(世茂外滩花园南)	119.329284,26.05391	福建省	福州市	台江区	长乐南路6-35号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	大地幼儿园(聚和路)	119.315798,26.039292	福建省	福州市	仓山区	程埔头6号学生街(速八酒店旁)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建行政学院	119.287583,26.074937	福建省	福州市	鼓楼区	洪山镇柳河路61号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	鼓楼区老年大学东街长者学堂	119.303940,26.081683	福建省	福州市	鼓楼区	津泰路与东泰路交叉口东约40米
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州则徐中学	119.324458,26.073825	福建省	福州市	晋安区	晋安南路40号南座402室则徐中学旁边
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建行政学院-中共福建省委党校	119.287920,26.075511	福建省	福州市	鼓楼区	西二环中路289号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学-音乐学院	119.305312,26.036931	福建省	福州市	仓山区	上三路8号福建师范大学内
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	福州市老年大学	119.330241,26.061988	福建省	福州市	晋安区	王庄街道长乐南路59号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	春芽幼儿园(南台新苑牡丹园南)	119.300869,26.037268	福建省	福州市	仓山区	上渡建材市场对面建设银行处走进飞凤山庄口
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福建智慧树蒙氏双语幼稚园	119.305881,26.036833	福建省	福州市	仓山区	上山路兰庭新天地小区内
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福建智慧树蒙氏幼稚园	119.305881,26.036830	福建省	福州市	仓山区	上三路6-216号对湖兰庭新天地(长安北路北)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州外国语学校-福州第九中学	119.319675,26.040759	福建省	福州市	仓山区	公园路39号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州外国语学校	119.319675,26.040758	福建省	福州市	仓山区	公园路39号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市大凰山幼儿园	119.281622,26.06719	福建省	福州市	鼓楼区	斗池路大凰山社区内
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学36号楼	119.308590,26.036754	福建省	福州市	仓山区	长安大道
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州第二中学	119.292275,26.079046	福建省	福州市	鼓楼区	光禄坊100号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建省委党校-进修楼	119.286578,26.074914	福建省	福州市	鼓楼区	柳兴路东南医药综合大楼东北侧约170米
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	美景幼儿园	119.283440,26.071268	福建省	福州市	鼓楼区	洪山镇乌山西路92号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	闽江学院继续教育学院	119.280576,26.065256	福建省	福州市	鼓楼区	工业路333号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	韩艺韩辰形象设计艺术学校	119.316164,26.080322	福建省	福州市	鼓楼区	福新路双子星大厦B座
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州第十一中学	119.310973,26.082067	福建省	福州市	鼓楼区	劳动路18号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州融侨兰邑幼儿园	119.290964,26.040124	福建省	福州市	仓山区	燎原路428号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	黎明集团幼儿园(美景园)	119.283481,26.071928	福建省	福州市	鼓楼区	乌山西路126号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;中学	福州第十二中学	119.325764,26.04493	福建省	福州市	仓山区	朝阳路171号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学综合教学楼	119.307060,26.035939	福建省	福州市	仓山区	上三路32号福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院(工业路校区)-春华楼	119.279808,26.064676	福建省	福州市	鼓楼区	上浦路闽江学院(工业路校区)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学文科楼	119.309455,26.036036	福建省	福州市	仓山区	上三路32号福建师范大学内
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学仓山校区地理科学学院	119.307670,26.035811	福建省	福州市	仓山区	上三路福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学仓山校区邵逸夫科学楼	119.307986,26.035832	福建省	福州市	仓山区	上三路8号福建师范大学仓山校区
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校|科教文化服务;培训机构;培训机构	弘扬艺术学校	119.305980,26.083104	福建省	福州市	鼓楼区	仙塔街125号津泰商厦3层(近东街派出所)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学稳定同位素中心	119.307825,26.035786	福建省	福州市	仓山区	上山路8号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院工业路区校成教办公楼	119.280080,26.066356	福建省	福州市	鼓楼区	工业路333号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校|科教文化服务;会展中心;会展中心	福建师范大学科学会堂	119.306770,26.035657	福建省	福州市	仓山区	上三路
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	阳光朵朵学生托管中心	119.302022,26.083036	福建省	福州市	鼓楼区	南营巷63号(军门社区边上)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学成功教学楼	119.307247,26.035632	福建省	福州市	仓山区	上三路福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院工业路校区毓英楼	119.279430,26.064680	福建省	福州市	鼓楼区	洪山镇上浦路86号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	正祥滨江假日佳又幼儿园	119.295974,26.037040	福建省	福州市	仓山区	上渡路216号正祥滨江假日社区
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市仓山区佳文幼儿园	119.296073,26.036931	福建省	福州市	仓山区	上渡路216号正祥滨江假日
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	闽江学院工业路校区	119.279378,26.064979	福建省	福州市	鼓楼区	工业路333号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	上海交通大学孝文书院	119.296356,26.082014	福建省	福州市	鼓楼区	文儒坊10号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院工业路校区秋贵楼	119.279348,26.064967	福建省	福州市	鼓楼区	上浦路
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院工业路校区名师楼	119.279405,26.065363	福建省	福州市	鼓楼区	洪山镇工业路333号b座闽江学院工业路校区附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	闽江学院工业路校区秋实楼	119.279230,26.064950	福建省	福州市	鼓楼区	工业路333号闵江学院
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	阳光幼儿园(东水路)	119.313931,26.082305	福建省	福州市	鼓楼区	东水路78号阳光城16号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学	119.307978,26.035342	福建省	福州市	仓山区	对湖街道上三路32号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学38号楼	119.307454,26.035295	福建省	福州市	仓山区	长安中路福建师范大学(仓山校区)西北侧
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福临东城幼儿园	119.326132,26.074927	福建省	福州市	晋安区	长乐中路96号福临东城14座1层
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	树德幼儿园	119.325312,26.042999	福建省	福州市	仓山区	工农路城南锦绣小区59号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学索莱达学院	119.310071,26.035292	福建省	福州市	仓山区	施埔路72附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	南台实验小学	119.299127,26.035457	福建省	福州市	仓山区	李厝山路14号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学-职业技术教育学院	119.309955,26.035112	福建省	福州市	仓山区	上三路8号福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福新幼儿园	119.317689,26.081572	福建省	福州市	鼓楼区	温泉街道琼河社区琼河巷25-1号B25座居民楼旁
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州市仓山区第一中心小学	119.32527,26.04225	福建省	福州市	仓山区	下藤路121号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	福州市体育运动学校	119.320187,26.038391	福建省	福州市	仓山区	公园路1号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州市华侨小学	119.316507,26.082282	福建省	福州市	鼓楼区	琼河巷29号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	格林贝特阳光城幼儿园	119.323965,26.077978	福建省	福州市	晋安区	王庄街道福马路82号阳光城2区
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学仓山校区环境科学与工程学院	119.308260,26.034547	福建省	福州市	仓山区	上三路8号福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学仓山校区30号楼	119.308293,26.034509	福建省	福州市	仓山区	福建师范大学环境科学与工程学院
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学-外国语学院	119.309066,26.034568	福建省	福州市	仓山区	上三路32号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	雅润南湖中心幼儿园	119.332072,26.066687	福建省	福州市	晋安区	连潘长福路
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	鼓楼第二中心小学	119.302195,26.084328	福建省	福州市	鼓楼区	东泰路116号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学关心下一代工作委员会	119.309721,26.034606	福建省	福州市	仓山区	上三路8号福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市仓山区下渡中心幼儿园	119.329379,26.046429	福建省	福州市	仓山区	朝阳路279号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	福州市王庄第一幼儿园(珠宝路)	119.330001,26.071491	福建省	福州市	晋安区	珠宝路218号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学18号楼	119.306999,26.034161	福建省	福州市	仓山区	公园路福建师范大学(仓山校区)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学仓山校区学生纠察大队	119.306505,26.034067	福建省	福州市	仓山区	青华路104号附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学软件学院	119.308269,26.034165	福建省	福州市	仓山区	上三路8号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学应用科技学院	119.308265,26.034160	福建省	福州市	仓山区	上三路8号福建师范大学
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学学生发展与服务中心	119.305771,26.033990	福建省	福州市	仓山区	公园西路与公园路交叉口东150米
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学仓山校区南安楼	119.307767,26.034072	福建省	福州市	仓山区	公园路福建师范大学(仓山校区)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;成人教育	福建林业职业技术学院继续教育分院	119.293725,26.036210	福建省	福州市	仓山区	尤溪洲191号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	中共福建省林业厅党校	119.293725,26.036210	福建省	福州市	仓山区	尤溪洲191号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	福建生态工程职业技术学校	119.293774,26.036158	福建省	福州市	仓山区	上渡街道尤溪洲191号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	花园小学	119.306308,26.084887	福建省	福州市	鼓楼区	仙塔街小王府18号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	传初幼儿园	119.309075,26.084687	福建省	福州市	鼓楼区	五一北路45号蒙古营巷口
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;小学	福州教育学院附属第一小学	119.310451,26.084512	福建省	福州市	鼓楼区	蒙古营巷5号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	小柳幼儿园	119.284676,26.076897	福建省	福州市	鼓楼区	道山西路小柳新村14座
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建生态工程职业技术学校-办公楼	119.293333,26.036267	福建省	福州市	仓山区	尤溪洲191号福建生态工程职业技术学校
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	童心幼儿园	119.333744,26.056953	福建省	福州市	台江区	排尾路268号利嘉花园6座2层
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学信息技术学院(长安东路)	119.309333,26.034023	福建省	福州市	仓山区	仓山镇先农村239号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建农业职业技术学院首山校区-闽教合作楼	119.315583,26.035435	福建省	福州市	仓山区	上三路190(福建农业职业技术学院首山校区)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	通信学院	119.314972,26.035223	福建省	福州市	仓山区	上三路190-14号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学自强学院	119.309419,26.033933	福建省	福州市	仓山区	长安东路21附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学5号楼	119.308550,26.033803	福建省	福州市	仓山区	长安东路福建师范大学(仓山校区)
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师范大学文艺工作坊	119.308578,26.033770	福建省	福州市	仓山区	上三路32号西南100米
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建省农业干部学校	119.315741,26.035340	福建省	福州市	仓山区	上三路190号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建农业职业技术学院首山校区金融教研室	119.314904,26.035055	福建省	福州市	仓山区	首山路125号附近
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师大网络教育院	119.307670,26.033609	福建省	福州市	仓山区	上三路32号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建师大田家炳教育书院	119.307552,26.033591	福建省	福州市	仓山区	上三路32号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;学校	福建师范大学田家炳楼	119.307451,26.033580	福建省	福州市	仓山区	上三路8号福建师范大学(仓山校区)网络与继续教育学院
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	河南幼儿园	119.285837,26.078491	福建省	福州市	鼓楼区	杨南街南150米
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;职业技术学校	福州市启航职业培训学校(仓山校区)	119.302809,26.033562	福建省	福州市	仓山区	鳌头凤岭路26号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;高等院校	福建农业职业技术学院(首山校区)	119.315808,26.035189	福建省	福州市	仓山区	上三路190号
万科金域滨江	福州新区三江口片区福州八中旁	119.3053720,26.0594110	学校	科教文化服务;学校;幼儿园	三坊里幼儿园	119.295630,26.083866	福建省	福州市	鼓楼区	三坊七巷40号
