address,building_code,city_name,developers_name,issue_code,issue_date,newest_name,open_date,property_type,rooms_url,sale_address
上城区天城路与同协路交叉口,"1,8,4、5、6、7,3,2",杭州市,杭州祥生弘瑞房地产开发有限公司,杭售许字(2021)第000084号,2021-07-27,祥生中心,2021-07-30,商办,http://www.tmsf.com/newhouse/presell_33_1494299258_1633523885.htm,上城区天城路与同协路交叉口
萧山区兴浦路旭辉珺和府售楼部（中心小学对面）,"16,15",杭州市,杭州兴浦置业有限公司,萧售许字（2021）第ZJ02085号,2021-07-26,珺和府,2021-07-26,住宅,http://www.tmsf.com/newhouse/presell_330181_1304601837_25416552.htm,萧山区兴浦路旭辉珺和府售楼部（中心小学对面）
上城区华鹤街与天山路交叉口,"10,12,11",杭州市,杭州越祥房地产有限公司,杭售许字(2021)第000083号,2021-07-22,润如园,2021-07-25,住宅,http://www.tmsf.com/newhouse/presell_33_1371493692_1622938696.htm,华鹤街与天山路交叉口往西200米
,6,杭州市,浙江星晟置业有限公司,杭售许字(2021)第000082号,2021-07-22,明旭晶晖里,2021-07-25,住宅，商贸,http://www.tmsf.com/newhouse/presell_33_1408795201_1622203828.htm,
拱墅区建工路与虎山路交叉口,"1幢,10幢,9幢,8幢,7幢,3幢,2幢",杭州市,杭州首开润泰置业有限公司,杭售许字(2021)第000081号,2021-07-22,首开天青里,2021-07-25,住宅,http://www.tmsf.com/newhouse/presell_33_1202712459_1622203680.htm,拱墅区半山东路与游龙港路交汇处
杭州市富阳区新登镇登城中路与四号路交叉口,"12,13",杭州市,杭州澳澜房地产开发有限公司,富售许字（2021）第ZJ02084号,2021-07-24,云樾赋名苑,2021-07-24,住宅,http://www.tmsf.com/newhouse/presell_330187_1291549933_4320089.htm,杭州市富阳区新登镇登城中路与四号路交叉口
钱塘区新湾街道建华路与闸口路西北交汇处,"5幢,3幢,2幢",杭州市,杭州东望房地产开发有限公司,杭售许字(2021)第003031号,2021-07-21,东傲城,2021-07-24,住宅 商贸,http://www.tmsf.com/newhouse/presell_33_1516648167_1620657922.htm,钱塘区新湾街道建华路与闸口路交汇处海名雅园857-2号商铺
杭州市萧山区萧绍东路与新城路交叉路口往西100米,"17,1,3,10,12,15,16",杭州市,杭州赞成金御房地产开发有限公司,萧售许字（2021）第ZJ02082号,2021-07-23,翠悦半岛,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330181_1389970349_25416312.htm,杭州市萧山区萧绍东路与新城路交叉路口往西100米
淳安千岛湖镇青溪新城珍珠半岛,"20,21,23,22",杭州市,尚雅置业（杭州）有限公司,淳售许字（2021）第33号,2021-07-23,柳岸晓风新都,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330190_1345934647_5345902.htm,
杭州·青山湖·地铁16号线八百里站往西直线距离约800米,"1-25,1-30,1-29,1-24,1-16,2-9,1-19",杭州市,临安同人置业有限公司,临售许字（2021）第ZJ02083号,2021-07-23,同人山庄,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330191_27863535_7001283.htm,临安区地铁16号线八百里站往西800米
临平塘栖·运城街118号（余杭中医院北侧）,"9,5",杭州市,杭州隽伟置业有限公司,余售许字（2021）第ZJ02069号,2021-07-23,熙境府,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330184_1297416631_12655526.htm,临平兴超路与运城街交汇处
临平区临平大道与长宁路交汇处,"12,5",杭州市,杭州景上房地产开发有限公司,余售许字（2021）第ZJ02068号,2021-07-23,上景云栖宸园,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330184_1363070815_12655382.htm,临平区临平大道与长宁路交汇处
杭州市余杭区崇北街与瓶仓大道交汇处,"7,3",杭州市,杭州芳满庭置业有限公司,余售许字（2021）第ZJ02066号,2021-07-23,溪上俪庭,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_330184_1378112766_12655242.htm,杭州市余杭区崇北街38-40号
江干区城东新城天城路与源聚之路（规划）交会处,"4,11,10",杭州市,杭州港中旅钱江城市发展有限公司,杭售许字(2021)第000080号,2021-07-20,归锦府,2021-07-23,住宅,http://www.tmsf.com/newhouse/presell_33_1253924273_1618086736.htm,江干区城东新城天城路与源聚支路（规划）交会处
富阳区富春街道华虹路301号,"5,6",杭州市,杭州联毓房地产开发有限公司,富售许字（2021）第ZJ02080号,2021-07-22,檀境里,2021-07-22,住宅,http://www.tmsf.com/newhouse/presell_330187_1400127628_4319826.htm,富阳区富春街道华虹路301号
临安区锦北街道农林大路美的西径晓风,"D14,C20,C24,C22,C23,C25",杭州市,杭州美煜房地产发展有限公司,临售许字（2021）第ZJ02079号,2021-07-22,西径晓风苑,2021-07-22,住宅,http://www.tmsf.com/newhouse/presell_330191_1207051899_7001184.htm,临安锦北街道农林大路2345号
钱塘新区长风路与佳苑路交叉口（向北50米）,"5幢,3幢",杭州市,杭州三升置业发展有限公司,杭售许字(2021)第003030号,2021-07-19,枫丹雅居,2021-07-22,住宅,http://www.tmsf.com/newhouse/presell_33_1350293102_1616280792.htm,钱塘新区长风路与经四路交叉口
千岛湖镇新安东路与青小路交叉口,"4,5",杭州市,杭州元玺置业有限公司,淳售许字（2021）第39号,2021-07-21,珺悦家园,2021-07-21,住宅,http://www.tmsf.com/newhouse/presell_330190_1588321693_5339983.htm,
临安区科技大道2988号,"126,127,123",杭州市,杭州临安中天房地产开发有限公司,临售许字（2021）第ZJ02073号,2021-07-20,珺楠府,2021-07-20,住宅,http://www.tmsf.com/newhouse/presell_330191_1380980142_7000169.htm,临安区青山湖街道岗阳街588号
建德市洋溪街道洋溪新城高速出口区块,2,杭州市,杭州德全置业有限公司,建售许字（2021）第ZJ02072号,2021-07-20,江山云起院,2021-07-20,住宅,http://www.tmsf.com/newhouse/presell_330189_1516887732_4759742.htm,
建德市洋溪街道洋溪新城高速出口区块,"13,14",杭州市,杭州德全置业有限公司,建售许字（2021）第ZJ02070号,2021-07-20,江山云起院,2021-07-20,住宅,http://www.tmsf.com/newhouse/presell_330189_1516887732_4759714.htm,
富阳区高尔夫路与江滨东大道交叉口往东约200米,"12,9",杭州市,杭州富阳永通房地产开发有限公司,富售许字（2021）第ZJ02067号,2021-07-20,君望花苑,2021-07-20,住宅,http://www.tmsf.com/newhouse/presell_330187_506355962_4319809.htm,富阳区高尔夫路与江滨东大道交叉口往东约200米
萧山区通惠路与蜀惠路交叉口西北侧,"22,15,16",杭州市,杭州滨宇房地产开发有限公司,萧售许字（2021）第ZJ02063号,2021-07-19,蜀惠朝闻花城,2021-07-19,住宅,http://www.tmsf.com/newhouse/presell_330181_1352682232_25415872.htm,萧山区通惠路与惠蜀路交叉口西北侧
临平区北沙西路与荷禹路交叉口万宝城西侧,"2,1",杭州市,杭州锦衡置业有限公司,余售许字（2021）第ZJ02059号,2021-07-19,锦畔云汀府,2021-07-19,住宅,http://www.tmsf.com/newhouse/presell_330184_1340696439_12654924.htm,临平区北沙西路与荷禹路交叉口万宝城西侧
上城区临丁路与丁桥路交叉口西侧,"19,13,12,11,23,22,21,20",杭州市,杭州泛悦置业有限公司,杭售许字(2021)第000079号,2021-07-16,悦安嘉府,2021-07-19,住宅,http://www.tmsf.com/newhouse/presell_33_1567396785_1609815055.htm,上城区临丁路与丁桥路交叉口西侧
拱墅区丽水路与金昌路交叉口,"13,14",杭州市,杭州万懿置业有限公司,杭售许字(2021)第000078号,2021-07-16,河语光年府,2021-07-19,住宅,http://www.tmsf.com/newhouse/presell_33_1610432726_1609803017.htm,拱墅区花园岗街与萍水东街交叉口运河万科中心A1幢1楼
上城区相埠路与黎明路交汇处,"5,6",杭州市,金隅瀚潮（杭州）房地产开发有限公司,杭售许字(2021)第000077号,2021-07-16,春棠澜府,2021-07-19,住宅,http://www.tmsf.com/newhouse/presell_33_1329549715_1609047896.htm,上城区相埠路与黎明路交汇处
杭州市临平区杭乔路与三卫路交叉口,12,杭州市,杭州旅投房地产开发有限公司,余售许字（2021）第ZJ02052号,2021-07-18,时光里,2021-07-18,住宅,http://www.tmsf.com/newhouse/presell_330184_1369642209_12654797.htm,杭州市临平区杭乔路与三卫路交叉口
杭州市临平区文正街以南、星河南路以西,15,杭州市,杭州新城英冠鸿轩房地产开发有限公司,余售许字（2021）第ZJ02051号,2021-07-18,香悦和鸣府,2021-07-18,住宅,http://www.tmsf.com/newhouse/presell_330184_1362087670_12654722.htm,
钱塘区下沙水云街与云涛北路交汇处,"4幢,9幢",杭州市,杭州祥生弘图房地产开发有限公司 杭州祥生弘治房地产开发有限公司,杭售许字(2021)第003029号,2021-07-15,江山云樾府,2021-07-18,住宅,http://www.tmsf.com/newhouse/presell_33_1306678052_1607710344.htm,钱塘区下沙水云街与云涛北路交汇处
钱塘区下沙水云街与云涛北路交汇处,"13幢,14幢",杭州市,杭州祥生弘图房地产开发有限公司 杭州祥生弘治房地产开发有限公司,杭售许字(2021)第003028号,2021-07-15,江山云樾府,2021-07-18,住宅,http://www.tmsf.com/newhouse/presell_33_1306678052_1607710008.htm,钱塘区下沙水云街与云涛北路交汇处
钱塘区下沙水云街与云涛北路交汇处,"10幢,5幢",杭州市,杭州祥生弘图房地产开发有限公司 杭州祥生弘治房地产开发有限公司,杭售许字(2021)第003027号,2021-07-15,江山云樾府,2021-07-18,住宅,http://www.tmsf.com/newhouse/presell_33_1306678052_1607702192.htm,钱塘区下沙水云街与云涛北路交汇处
杭州市萧山区彩虹大道与03省道交叉口（地铁5号线姑娘桥站）,"13,6,7,12",杭州市,杭州南桥置业有限公司,萧售许字（2021）第ZJ02054号,2021-07-16,虹云之城,2021-07-16,住宅、商贸,http://www.tmsf.com/newhouse/presell_330181_1674163298_25415252.htm,杭州市萧山区彩虹大道与03省道交叉口（地铁5号线姑娘桥站）
杭州市临安区玲珑街道夏禹街北侧,"12,2,1",杭州市,浙江恒伟房地产开发有限公司,临售许字（2021）第ZJ02062号,2021-07-16,恒福禹都,2021-07-16,住宅,http://www.tmsf.com/newhouse/presell_330191_1610434286_7000023.htm,
杭州市临安区苕溪南街与锦天路交汇处,"7,5",杭州市,杭州敏骏房地产开发有限责任公司,临售许字（2021）第ZJ02058号,2021-07-16,星著柏悦府,2021-07-16,住宅,http://www.tmsf.com/newhouse/presell_330191_1388518193_6999803.htm,杭州市临安区苕溪南街 星著柏悦府营销中心
富阳区恩波大道与公望街交叉口,"3,2,1",杭州市,杭州绿城银湖置业有限公司,富售许字（2021）第ZJ02057号,2021-07-16,江畔锦园,2021-07-16,住宅,http://www.tmsf.com/newhouse/presell_330187_1207451684_4319517.htm,春秋北路442号绿城中国（富阳）营销展示中心
杭州市东洲江滨东大道首创奥特莱斯正北面200米处。,"56,51",杭州市,杭州富耀置业有限公司,富售许字（2021）第ZJ02056号,2021-07-16,悦望名邸,2021-07-16,住宅,http://www.tmsf.com/newhouse/presell_330187_1281879711_4319748.htm,
太湖源镇太湖源,"18,16,23",杭州市,杭州荣上房地产有限公司,临售许字（2021）第ZJ02055号,2021-07-16,青云府,2021-07-16,住宅,http://www.tmsf.com/newhouse/presell_330191_1372561635_6999763.htm,
,"11号楼,7号楼,6号楼,5号楼,4号楼,14号楼,13号楼",杭州市,杭州星溪置业有限公司,杭售许字(2021)第000076号,2021-07-13,星印商务中心,2021-07-16,写字楼,http://www.tmsf.com/newhouse/presell_33_1406894431_1602963115.htm,
建德市洋溪街道新安明月府,"6,7",杭州市,杭州辰居置业有限公司,建售许字（2021）第ZJ02047号,2021-07-14,新安明月府,2021-07-14,,http://www.tmsf.com/newhouse/presell_330189_1437580575_4745374.htm,建德市洋溪街道新安明月府（皇爵精品酒店路口右转直行）
临安区锦北街道北排街与平山路交叉口（杭师大附属西林小学旁）,22,杭州市,杭州嘉珺房地产开发有限公司,临售许字（2021）第ZJ02046号,2021-07-14,宸望公寓,2021-07-14,住宅,http://www.tmsf.com/newhouse/presell_330191_1400396517_6999459.htm,临安区锦北街道北排街与平山路交叉口（雅静公寓东侧）
杭州市临安区科技大道,"30,14,23",杭州市,杭州桃李湖滨房地产开发有限公司,临售许字（2021）第ZJ02045号,2021-07-14,桃李湖滨里,2021-07-14,住宅,http://www.tmsf.com/newhouse/presell_330191_1361920461_6999463.htm,临时售楼处：杭州市临安区青山湖科技大道桃李春风售楼处
富阳区东洲街道江滨东大道819号,"225,224,205,206,208,209,211,212,213，210,214,215,217,216",杭州市,杭州富阳万科房地产开发有限公司,富售许字（2021）第ZJ02044号,2021-07-13,富春泉水湾,2021-07-13,住宅,http://www.tmsf.com/newhouse/presell_330187_36644582_4319445.htm,富阳江滨东大道819号富春泉水湾·望Gallery
杭州市富阳区恩波大道与新桥新路交叉口,13,杭州市,杭州富睿置业有限公司,富售许字（2021）第ZJ02043号,2021-07-13,铂玺湾,2021-07-13,住宅,http://www.tmsf.com/newhouse/presell_330187_1203073714_4319349.htm,杭州市富阳区恩波大道与新桥新路交叉口
萧山区塘湄线与萧绍东路交叉口东南侧,"11,10",杭州市,招商局地产（杭州）有限公司,萧售许字（2021）第ZJ02041号,2021-07-12,花栖云境里,2021-07-12,住宅、商铺,http://www.tmsf.com/newhouse/presell_330181_1367358898_25414962.htm,萧山区塘湄线与萧绍东路交叉口东南侧
杭州市萧山区育才路与南四路交叉口,"11,4,9,10",杭州市,杭州锦宁置业有限公司,萧售许字（2021）第ZJ02040号,2021-07-12,万科樟宜翠湾,2021-07-12,住宅,http://www.tmsf.com/newhouse/presell_330181_1317543526_25414616.htm,杭州市萧山区育才路与南四路交叉口
临安区锦天路与福兴街交叉口（往西100米）,"7,5,6",杭州市,杭州铭伦实业有限公司,临售许字（2021）第ZJ02039号,2021-07-09,和悦荣府,2021-07-09,住宅,http://www.tmsf.com/newhouse/presell_330191_1375812790_6999203.htm,临安区锦天路与福兴街交叉口（往西100米）
桐庐县分水镇东溪天溪东路318号,"15,73,72,71,62,61,60,59,58,44,43,39,38,37,28,24,23,22,21,20,19",杭州市,浙江分水龙潭渡文创产业发展有限公司,桐售许字（2021）第ZJ02038号,2021-07-09,云湖湾,2021-07-09,其它,http://www.tmsf.com/newhouse/presell_330188_1596659697_7561687.htm,
萧山区胜达路与河上大道交汇处,"垃圾房,5、8,7,公变,开闭所",杭州市,杭州萧山锦翔房地产开发有限公司,萧售许字（2021）第ZJ02037号,2021-07-08,樾滨府,2021-07-08,,http://www.tmsf.com/newhouse/presell_330181_1381154405_25414372.htm,萧山区大泥线与03省道交汇处
淳安县文昌镇千岛湖大道2888号,5,杭州市,杭州圣域嘉房地产开发有限公司,淳售许字(2021)第34号,2021-07-08,香里湾,2021-07-08,住宅,http://www.tmsf.com/newhouse/presell_330190_1493345754_5302871.htm,
滨江区奔竞大道与飞虹路交叉口,"19,18",杭州市,杭州信达奥体置业有限公司,杭售许字(2021)第004006号,2021-07-05,臻奥院,2021-07-08,住宅、商业、写字楼,http://www.tmsf.com/newhouse/presell_33_496758301_1588491163.htm,滨江区飞虹路与科技馆街交叉口
杭州临安主城区锦城街道万马路与新民街交叉口，东连万马路，南邻新民街，西接支二路，北至观锦街。,"12,11",杭州市,杭州铧安置业有限公司,临售许字（2021）第ZJ02036号,2021-07-07,荟天府,2021-07-07,住宅,http://www.tmsf.com/newhouse/presell_330191_1442210994_6998949.htm,临安锦城街道万马路与新民街交叉口西北处
萧山区通惠路与蜀惠路交叉口西北侧,"21,18,19,20",杭州市,杭州滨宇房地产开发有限公司,萧售许字（2021）第ZJ02035号,2021-07-06,蜀惠朝闻花城,2021-07-06,住宅,http://www.tmsf.com/newhouse/presell_330181_1352682232_25413872.htm,萧山区通惠路与惠蜀路交叉口西北侧
萧山区振宁路与新宁路交叉口,6,杭州市,杭州丰麟置业有限公司,萧售许字（2021）第ZJ02031号,2021-07-05,奥悦美筑,2021-07-05,住宅,http://www.tmsf.com/newhouse/presell_330181_1388688797_25413626.htm,萧山区振宁路与新宁路交叉口
杭州市萧山区建设一路（规划中）与合欢路交汇处（地铁7号线合欢路站南约750米）,"门卫2,5,6,门卫1",杭州市,杭州保颐置业有限公司,萧售许字（2021）第ZJ02030号,2021-07-05,和者时光印象府,2021-07-05,住宅,http://www.tmsf.com/newhouse/presell_330181_1382954891_25413389.htm,杭州市萧山区建设一路（规划中）与合欢路交汇处
萧山区东藩北路近103省道（萧山第二高级中学南侧）,"14,1,2,3,13",杭州市,杭州德信临宸置业有限公司,萧售许字（2021）第ZJ02029号,2021-07-05,滨望之宸府,2021-07-05,住宅,http://www.tmsf.com/newhouse/presell_330181_1459236260_25412952.htm,萧山区东藩北路近103省道（萧山第二高级中学南侧）
